"playerID","nameFirst","nameLast","yearID","teamID","lgID","Age","AB","H","BA"
"baineha01","Harold","Baines",1980,"CHA","AL",21,491,125,0.254582484725051
"baineha01","Harold","Baines",1981,"CHA","AL",22,280,80,0.285714285714286
"baineha01","Harold","Baines",1982,"CHA","AL",23,608,165,0.271381578947368
"baineha01","Harold","Baines",1983,"CHA","AL",24,596,167,0.280201342281879
"baineha01","Harold","Baines",1984,"CHA","AL",25,569,173,0.304042179261863
"baineha01","Harold","Baines",1985,"CHA","AL",26,640,198,0.309375
"baineha01","Harold","Baines",1986,"CHA","AL",27,570,169,0.296491228070175
"baineha01","Harold","Baines",1987,"CHA","AL",28,505,148,0.293069306930693
"baineha01","Harold","Baines",1988,"CHA","AL",29,599,166,0.277128547579299
"baineha01","Harold","Baines",1989,"CHA","AL",30,333,107,0.321321321321321
"baineha01","Harold","Baines",1989,"TEX","AL",30,172,49,0.284883720930233
"baineha01","Harold","Baines",1990,"TEX","AL",31,321,93,0.289719626168224
"baineha01","Harold","Baines",1990,"OAK","AL",31,94,25,0.265957446808511
"baineha01","Harold","Baines",1991,"OAK","AL",32,488,144,0.295081967213115
"baineha01","Harold","Baines",1992,"OAK","AL",33,478,121,0.253138075313808
"baineha01","Harold","Baines",1993,"BAL","AL",34,416,130,0.3125
"baineha01","Harold","Baines",1994,"BAL","AL",35,326,96,0.294478527607362
"baineha01","Harold","Baines",1995,"BAL","AL",36,385,115,0.298701298701299
"baineha01","Harold","Baines",1996,"CHA","AL",37,495,154,0.311111111111111
"baineha01","Harold","Baines",1997,"CHA","AL",38,318,97,0.30503144654088
"baineha01","Harold","Baines",1997,"BAL","AL",38,134,39,0.291044776119403
"baineha01","Harold","Baines",1998,"BAL","AL",39,293,88,0.300341296928328
"baineha01","Harold","Baines",1999,"CLE","AL",40,85,23,0.270588235294118
"baineha01","Harold","Baines",1999,"BAL","AL",40,345,111,0.321739130434783
"baineha01","Harold","Baines",2000,"CHA","AL",41,61,13,0.213114754098361
"baineha01","Harold","Baines",2000,"BAL","AL",41,222,59,0.265765765765766
"baineha01","Harold","Baines",2001,"CHA","AL",42,84,11,0.130952380952381
"baislje01","Jeff","Baisley",2008,"OAK","AL",26,43,11,0.255813953488372
"bakerch02","Chuck","Baker",1978,"SDN","NL",26,58,12,0.206896551724138
"bakerch02","Chuck","Baker",1980,"SDN","NL",28,22,3,0.136363636363636
"bakerch02","Chuck","Baker",1981,"MIN","AL",29,66,12,0.181818181818182
"bakerda01","Dave","Baker",1982,"TOR","AL",26,20,5,0.25
"bakerdo01","Doug","Baker",1984,"DET","AL",23,108,20,0.185185185185185
"bakerdo01","Doug","Baker",1985,"DET","AL",24,27,5,0.185185185185185
"bakerdo01","Doug","Baker",1986,"DET","AL",25,24,3,0.125
"bakerdo01","Doug","Baker",1987,"DET","AL",26,1,0,0
"bakerdo01","Doug","Baker",1988,"MIN","AL",27,7,0,0
"bakerdo01","Doug","Baker",1989,"MIN","AL",28,78,23,0.294871794871795
"bakerdo01","Doug","Baker",1990,"MIN","AL",29,1,0,0
"bakerdu01","Dusty","Baker",1973,"ATL","NL",24,604,174,0.288079470198675
"bakerdu01","Dusty","Baker",1974,"ATL","NL",25,574,147,0.25609756097561
"bakerdu01","Dusty","Baker",1975,"ATL","NL",26,494,129,0.261133603238866
"bakerdu01","Dusty","Baker",1976,"LAN","NL",27,384,93,0.2421875
"bakerdu01","Dusty","Baker",1977,"LAN","NL",28,533,155,0.290806754221388
"bakerdu01","Dusty","Baker",1978,"LAN","NL",29,522,137,0.262452107279693
"bakerdu01","Dusty","Baker",1979,"LAN","NL",30,554,152,0.274368231046931
"bakerdu01","Dusty","Baker",1980,"LAN","NL",31,579,170,0.293609671848014
"bakerdu01","Dusty","Baker",1981,"LAN","NL",32,400,128,0.32
"bakerdu01","Dusty","Baker",1982,"LAN","NL",33,570,171,0.3
"bakerdu01","Dusty","Baker",1983,"LAN","NL",34,531,138,0.259887005649718
"bakerdu01","Dusty","Baker",1984,"SFN","NL",35,243,71,0.292181069958848
"bakerdu01","Dusty","Baker",1985,"OAK","AL",36,343,92,0.268221574344023
"bakerdu01","Dusty","Baker",1986,"OAK","AL",37,242,58,0.239669421487603
"bakerfr03","Frank","Baker",1973,"BAL","AL",27,63,12,0.19047619047619
"bakerfr03","Frank","Baker",1974,"BAL","AL",28,29,5,0.172413793103448
"bakerja01","Jack","Baker",1976,"BOS","AL",26,23,3,0.130434782608696
"bakerja01","Jack","Baker",1977,"BOS","AL",27,3,0,0
"bakerje03","Jeff","Baker",2005,"COL","NL",24,38,8,0.210526315789474
"bakerje03","Jeff","Baker",2006,"COL","NL",25,57,21,0.368421052631579
"bakerje03","Jeff","Baker",2007,"COL","NL",26,144,32,0.222222222222222
"bakerje03","Jeff","Baker",2008,"COL","NL",27,299,80,0.267558528428094
"bakerje03","Jeff","Baker",2009,"CHN","NL",28,203,62,0.305418719211823
"bakerje03","Jeff","Baker",2009,"COL","NL",28,23,3,0.130434782608696
"bakerje03","Jeff","Baker",2010,"CHN","NL",29,206,56,0.271844660194175
"bakerje03","Jeff","Baker",2011,"CHN","NL",30,201,54,0.26865671641791
"bakerje03","Jeff","Baker",2012,"DET","AL",31,35,7,0.2
"bakerje03","Jeff","Baker",2012,"ATL","NL",31,19,2,0.105263157894737
"bakerje03","Jeff","Baker",2012,"CHN","NL",31,134,36,0.26865671641791
"bakerje03","Jeff","Baker",2013,"TEX","AL",32,154,43,0.279220779220779
"bakerje03","Jeff","Baker",2014,"MIA","NL",33,208,55,0.264423076923077
"bakerje03","Jeff","Baker",2015,"MIA","NL",34,72,15,0.208333333333333
"bakerjo01","John","Baker",2008,"FLO","NL",27,197,59,0.299492385786802
"bakerjo01","John","Baker",2009,"FLO","NL",28,373,101,0.270777479892761
"bakerjo01","John","Baker",2010,"FLO","NL",29,78,17,0.217948717948718
"bakerjo01","John","Baker",2011,"FLO","NL",30,13,2,0.153846153846154
"bakerjo01","John","Baker",2012,"SDN","NL",31,193,46,0.238341968911917
"bakerjo01","John","Baker",2013,"SDN","NL",32,40,6,0.15
"bakerjo01","John","Baker",2014,"CHN","NL",33,182,35,0.192307692307692
"bakopa01","Paul","Bako",1998,"DET","AL",26,305,83,0.272131147540984
"bakopa01","Paul","Bako",1999,"HOU","NL",27,215,55,0.255813953488372
"bakopa01","Paul","Bako",2000,"FLO","NL",28,161,39,0.242236024844721
"bakopa01","Paul","Bako",2000,"HOU","NL",28,2,0,0
"bakopa01","Paul","Bako",2000,"ATL","NL",28,58,11,0.189655172413793
"bakopa01","Paul","Bako",2001,"ATL","NL",29,137,29,0.211678832116788
"bakopa01","Paul","Bako",2002,"MIL","NL",30,234,55,0.235042735042735
"bakopa01","Paul","Bako",2003,"CHN","NL",31,188,43,0.228723404255319
"bakopa01","Paul","Bako",2004,"CHN","NL",32,138,28,0.202898550724638
"bakopa01","Paul","Bako",2005,"LAN","NL",33,40,10,0.25
"bakopa01","Paul","Bako",2006,"KCA","AL",34,153,32,0.209150326797386
"bakopa01","Paul","Bako",2007,"BAL","AL",35,156,32,0.205128205128205
"bakopa01","Paul","Bako",2008,"CIN","NL",36,299,65,0.217391304347826
"bakopa01","Paul","Bako",2009,"PHI","NL",37,116,26,0.224137931034483
"balazjo01","John","Balaz",1974,"CAL","AL",24,42,10,0.238095238095238
"balazjo01","John","Balaz",1975,"CAL","AL",25,120,29,0.241666666666667
"balbost01","Steve","Balboni",1981,"NYA","AL",24,7,2,0.285714285714286
"balbost01","Steve","Balboni",1982,"NYA","AL",25,107,20,0.186915887850467
"balbost01","Steve","Balboni",1983,"NYA","AL",26,86,20,0.232558139534884
"balbost01","Steve","Balboni",1984,"KCA","AL",27,438,107,0.244292237442922
"balbost01","Steve","Balboni",1985,"KCA","AL",28,600,146,0.243333333333333
"balbost01","Steve","Balboni",1986,"KCA","AL",29,512,117,0.228515625
"balbost01","Steve","Balboni",1987,"KCA","AL",30,386,80,0.207253886010363
"balbost01","Steve","Balboni",1988,"SEA","AL",31,350,88,0.251428571428571
"balbost01","Steve","Balboni",1988,"KCA","AL",31,63,9,0.142857142857143
"balbost01","Steve","Balboni",1989,"NYA","AL",32,300,71,0.236666666666667
"balbost01","Steve","Balboni",1990,"NYA","AL",33,266,51,0.191729323308271
"balbost01","Steve","Balboni",1993,"TEX","AL",36,5,3,0.6
"baldero01","Rocco","Baldelli",2003,"TBA","AL",22,637,184,0.288854003139717
"baldero01","Rocco","Baldelli",2004,"TBA","AL",23,518,145,0.27992277992278
"baldero01","Rocco","Baldelli",2006,"TBA","AL",25,364,110,0.302197802197802
"baldero01","Rocco","Baldelli",2007,"TBA","AL",26,137,28,0.204379562043796
"baldero01","Rocco","Baldelli",2008,"TBA","AL",27,80,21,0.2625
"baldero01","Rocco","Baldelli",2009,"BOS","AL",28,150,38,0.253333333333333
"baldero01","Rocco","Baldelli",2010,"TBA","AL",29,24,5,0.208333333333333
"baldwbi01","Billy","Baldwin",1975,"DET","AL",27,95,21,0.221052631578947
"baldwbi01","Billy","Baldwin",1976,"NYN","NL",28,22,6,0.272727272727273
"baldwje01","Jeff","Baldwin",1990,"HOU","NL",25,8,0,0
"baldwre01","Reggie","Baldwin",1978,"HOU","NL",24,67,17,0.253731343283582
"baldwre01","Reggie","Baldwin",1979,"HOU","NL",25,20,4,0.2
"balenwl01","Wladimir","Balentien",2007,"SEA","AL",23,3,2,0.666666666666667
"balenwl01","Wladimir","Balentien",2008,"SEA","AL",24,243,49,0.201646090534979
"balenwl01","Wladimir","Balentien",2009,"SEA","AL",25,155,33,0.212903225806452
"balenwl01","Wladimir","Balentien",2009,"CIN","NL",25,110,29,0.263636363636364
"ballje01","Jeff","Ball",1998,"SFN","NL",29,4,1,0.25
"bandoch01","Chris","Bando",1981,"CLE","AL",25,47,10,0.212765957446809
"bandoch01","Chris","Bando",1982,"CLE","AL",26,184,39,0.21195652173913
"bandoch01","Chris","Bando",1983,"CLE","AL",27,121,31,0.256198347107438
"bandoch01","Chris","Bando",1984,"CLE","AL",28,220,64,0.290909090909091
"bandoch01","Chris","Bando",1985,"CLE","AL",29,173,24,0.138728323699422
"bandoch01","Chris","Bando",1986,"CLE","AL",30,254,68,0.267716535433071
"bandoch01","Chris","Bando",1987,"CLE","AL",31,211,46,0.218009478672986
"bandoch01","Chris","Bando",1988,"CLE","AL",32,72,9,0.125
"bandoch01","Chris","Bando",1989,"OAK","AL",33,2,1,0.5
"bandosa01","Sal","Bando",1973,"OAK","AL",29,592,170,0.287162162162162
"bandosa01","Sal","Bando",1974,"OAK","AL",30,498,121,0.242971887550201
"bandosa01","Sal","Bando",1975,"OAK","AL",31,562,129,0.229537366548043
"bandosa01","Sal","Bando",1976,"OAK","AL",32,550,132,0.24
"bandosa01","Sal","Bando",1977,"ML4","AL",33,580,145,0.25
"bandosa01","Sal","Bando",1978,"ML4","AL",34,540,154,0.285185185185185
"bandosa01","Sal","Bando",1979,"ML4","AL",35,476,117,0.245798319327731
"bandosa01","Sal","Bando",1980,"ML4","AL",36,254,50,0.196850393700787
"bandosa01","Sal","Bando",1981,"ML4","AL",37,65,13,0.2
"bandyje01","Jett","Bandy",2015,"LAA","AL",25,2,1,0.5
"bandyje01","Jett","Bandy",2016,"LAA","AL",26,209,49,0.23444976076555
"bandyje01","Jett","Bandy",2017,"MIL","NL",27,169,35,0.207100591715976
"bandyje01","Jett","Bandy",2018,"MIL","NL",28,64,12,0.1875
"banisje01","Jeff","Banister",1991,"PIT","NL",27,1,1,1
"banksbr01","Brian","Banks",1996,"ML4","AL",26,7,4,0.571428571428571
"banksbr01","Brian","Banks",1997,"ML4","AL",27,68,14,0.205882352941176
"banksbr01","Brian","Banks",1998,"MIL","NL",28,24,7,0.291666666666667
"banksbr01","Brian","Banks",1999,"MIL","NL",29,219,53,0.242009132420091
"banksbr01","Brian","Banks",2002,"FLO","NL",32,28,9,0.321428571428571
"banksbr01","Brian","Banks",2003,"FLO","NL",33,149,35,0.23489932885906
"bankswe01","Wes","Bankston",2008,"OAK","AL",25,59,12,0.203389830508475
"bannial01","Alan","Bannister",1974,"PHI","NL",23,25,3,0.12
"bannial01","Alan","Bannister",1975,"PHI","NL",24,61,16,0.262295081967213
"bannial01","Alan","Bannister",1976,"CHA","AL",25,145,36,0.248275862068966
"bannial01","Alan","Bannister",1977,"CHA","AL",26,560,154,0.275
"bannial01","Alan","Bannister",1978,"CHA","AL",27,107,24,0.224299065420561
"bannial01","Alan","Bannister",1979,"CHA","AL",28,506,144,0.284584980237154
"bannial01","Alan","Bannister",1980,"CHA","AL",29,130,25,0.192307692307692
"bannial01","Alan","Bannister",1980,"CLE","AL",29,262,86,0.32824427480916
"bannial01","Alan","Bannister",1981,"CLE","AL",30,232,61,0.262931034482759
"bannial01","Alan","Bannister",1982,"CLE","AL",31,348,93,0.267241379310345
"bannial01","Alan","Bannister",1983,"CLE","AL",32,377,100,0.26525198938992
"bannial01","Alan","Bannister",1984,"TEX","AL",33,112,33,0.294642857142857
"bannial01","Alan","Bannister",1984,"HOU","NL",33,20,4,0.2
"bannial01","Alan","Bannister",1985,"TEX","AL",34,122,32,0.262295081967213
"bantzbr01","Brandon","Bantz",2013,"SEA","AL",26,2,0,0
"barajro01","Rod","Barajas",1999,"ARI","NL",24,16,4,0.25
"barajro01","Rod","Barajas",2000,"ARI","NL",25,13,3,0.230769230769231
"barajro01","Rod","Barajas",2001,"ARI","NL",26,106,17,0.160377358490566
"barajro01","Rod","Barajas",2002,"ARI","NL",27,154,36,0.233766233766234
"barajro01","Rod","Barajas",2003,"ARI","NL",28,220,48,0.218181818181818
"barajro01","Rod","Barajas",2004,"TEX","AL",29,358,89,0.248603351955307
"barajro01","Rod","Barajas",2005,"TEX","AL",30,410,104,0.253658536585366
"barajro01","Rod","Barajas",2006,"TEX","AL",31,344,88,0.255813953488372
"barajro01","Rod","Barajas",2007,"PHI","NL",32,122,28,0.229508196721311
"barajro01","Rod","Barajas",2008,"TOR","AL",33,349,87,0.249283667621777
"barajro01","Rod","Barajas",2009,"TOR","AL",34,429,97,0.226107226107226
"barajro01","Rod","Barajas",2010,"LAN","NL",35,64,19,0.296875
"barajro01","Rod","Barajas",2010,"NYN","NL",35,249,56,0.224899598393574
"barajro01","Rod","Barajas",2011,"LAN","NL",36,305,70,0.229508196721311
"barajro01","Rod","Barajas",2012,"PIT","NL",37,321,66,0.205607476635514
"barbebr01","Bret","Barberie",1991,"MON","NL",24,136,48,0.352941176470588
"barbebr01","Bret","Barberie",1992,"MON","NL",25,285,66,0.231578947368421
"barbebr01","Bret","Barberie",1993,"FLO","NL",26,375,104,0.277333333333333
"barbebr01","Bret","Barberie",1994,"FLO","NL",27,372,112,0.301075268817204
"barbebr01","Bret","Barberie",1995,"BAL","AL",28,237,57,0.240506329113924
"barbebr01","Bret","Barberie",1996,"CHN","NL",29,29,1,0.0344827586206897
"bardebr01","Brian","Barden",2007,"ARI","NL",26,12,1,0.0833333333333333
"bardebr01","Brian","Barden",2007,"SLN","NL",26,23,5,0.217391304347826
"bardebr01","Brian","Barden",2008,"SLN","NL",27,9,2,0.222222222222222
"bardebr01","Brian","Barden",2009,"SLN","NL",28,103,24,0.233009708737864
"bardebr01","Brian","Barden",2010,"FLO","NL",29,28,5,0.178571428571429
"bardjo01","Josh","Bard",2002,"CLE","AL",24,90,20,0.222222222222222
"bardjo01","Josh","Bard",2003,"CLE","AL",25,303,74,0.244224422442244
"bardjo01","Josh","Bard",2004,"CLE","AL",26,19,8,0.421052631578947
"bardjo01","Josh","Bard",2005,"CLE","AL",27,83,16,0.192771084337349
"bardjo01","Josh","Bard",2006,"BOS","AL",28,18,5,0.277777777777778
"bardjo01","Josh","Bard",2006,"SDN","NL",28,231,78,0.337662337662338
"bardjo01","Josh","Bard",2007,"SDN","NL",29,389,111,0.285347043701799
"bardjo01","Josh","Bard",2008,"SDN","NL",30,178,36,0.202247191011236
"bardjo01","Josh","Bard",2009,"WAS","NL",31,274,63,0.22992700729927
"bardjo01","Josh","Bard",2010,"SEA","AL",32,112,24,0.214285714285714
"bardjo01","Josh","Bard",2011,"SEA","AL",33,81,17,0.209876543209877
"barfije01","Jesse","Barfield",1981,"TOR","AL",22,95,22,0.231578947368421
"barfije01","Jesse","Barfield",1982,"TOR","AL",23,394,97,0.246192893401015
"barfije01","Jesse","Barfield",1983,"TOR","AL",24,388,98,0.252577319587629
"barfije01","Jesse","Barfield",1984,"TOR","AL",25,320,91,0.284375
"barfije01","Jesse","Barfield",1985,"TOR","AL",26,539,156,0.289424860853432
"barfije01","Jesse","Barfield",1986,"TOR","AL",27,589,170,0.288624787775891
"barfije01","Jesse","Barfield",1987,"TOR","AL",28,590,155,0.26271186440678
"barfije01","Jesse","Barfield",1988,"TOR","AL",29,468,114,0.243589743589744
"barfije01","Jesse","Barfield",1989,"TOR","AL",30,80,16,0.2
"barfije01","Jesse","Barfield",1989,"NYA","AL",30,441,106,0.240362811791383
"barfije01","Jesse","Barfield",1990,"NYA","AL",31,476,117,0.245798319327731
"barfije01","Jesse","Barfield",1991,"NYA","AL",32,284,64,0.225352112676056
"barfije01","Jesse","Barfield",1992,"NYA","AL",33,95,13,0.136842105263158
"barfijo02","Josh","Barfield",2006,"SDN","NL",24,539,151,0.280148423005566
"barfijo02","Josh","Barfield",2007,"CLE","AL",25,420,102,0.242857142857143
"barfijo02","Josh","Barfield",2008,"CLE","AL",26,33,6,0.181818181818182
"barfijo02","Josh","Barfield",2009,"CLE","AL",27,20,8,0.4
"barkean01","Andy","Barkett",2001,"PIT","NL",27,46,14,0.304347826086957
"barkegl01","Glen","Barker",1999,"HOU","NL",28,73,21,0.287671232876712
"barkegl01","Glen","Barker",2000,"HOU","NL",29,67,15,0.223880597014925
"barkegl01","Glen","Barker",2001,"HOU","NL",30,24,2,0.0833333333333333
"barkeke01","Kevin","Barker",1999,"MIL","NL",24,117,33,0.282051282051282
"barkeke01","Kevin","Barker",2000,"MIL","NL",25,100,22,0.22
"barkeke01","Kevin","Barker",2002,"SDN","NL",27,19,3,0.157894736842105
"barkeke01","Kevin","Barker",2006,"TOR","AL",31,17,4,0.235294117647059
"barkeke01","Kevin","Barker",2009,"CIN","NL",34,32,9,0.28125
"barkese01","Sean","Barker",2007,"COL","NL",27,2,0,0
"barmecl01","Clint","Barmes",2003,"COL","NL",24,25,8,0.32
"barmecl01","Clint","Barmes",2004,"COL","NL",25,71,20,0.28169014084507
"barmecl01","Clint","Barmes",2005,"COL","NL",26,350,101,0.288571428571429
"barmecl01","Clint","Barmes",2006,"COL","NL",27,478,105,0.219665271966527
"barmecl01","Clint","Barmes",2007,"COL","NL",28,37,8,0.216216216216216
"barmecl01","Clint","Barmes",2008,"COL","NL",29,393,114,0.290076335877863
"barmecl01","Clint","Barmes",2009,"COL","NL",30,550,135,0.245454545454545
"barmecl01","Clint","Barmes",2010,"COL","NL",31,387,91,0.235142118863049
"barmecl01","Clint","Barmes",2011,"HOU","NL",32,446,109,0.244394618834081
"barmecl01","Clint","Barmes",2012,"PIT","NL",33,455,104,0.228571428571429
"barmecl01","Clint","Barmes",2013,"PIT","NL",34,304,64,0.210526315789474
"barmecl01","Clint","Barmes",2014,"PIT","NL",35,102,25,0.245098039215686
"barmecl01","Clint","Barmes",2015,"SDN","NL",36,207,48,0.231884057971014
"barneau01","Austin","Barnes",2015,"LAN","NL",26,29,6,0.206896551724138
"barneau01","Austin","Barnes",2016,"LAN","NL",27,32,5,0.15625
"barneau01","Austin","Barnes",2017,"LAN","NL",28,218,63,0.288990825688073
"barneau01","Austin","Barnes",2018,"LAN","NL",29,200,41,0.205
"barneau01","Austin","Barnes",2019,"LAN","NL",30,212,43,0.202830188679245
"barneau01","Austin","Barnes",2020,"LAN","NL",31,86,21,0.244186046511628
"barneau01","Austin","Barnes",2021,"LAN","NL",32,200,43,0.215
"barnebr02","Brandon","Barnes",2012,"HOU","NL",26,98,20,0.204081632653061
"barnebr02","Brandon","Barnes",2013,"HOU","AL",27,408,98,0.240196078431373
"barnebr02","Brandon","Barnes",2014,"COL","NL",28,292,75,0.256849315068493
"barnebr02","Brandon","Barnes",2015,"COL","NL",29,255,64,0.250980392156863
"barnebr02","Brandon","Barnes",2016,"COL","NL",30,100,22,0.22
"barnebr02","Brandon","Barnes",2018,"CLE","AL",32,19,5,0.263157894736842
"barneda01","Darwin","Barney",2010,"CHN","NL",25,79,19,0.240506329113924
"barneda01","Darwin","Barney",2011,"CHN","NL",26,529,146,0.275992438563327
"barneda01","Darwin","Barney",2012,"CHN","NL",27,548,139,0.253649635036496
"barneda01","Darwin","Barney",2013,"CHN","NL",28,501,104,0.207584830339321
"barneda01","Darwin","Barney",2014,"LAN","NL",29,33,10,0.303030303030303
"barneda01","Darwin","Barney",2014,"CHN","NL",29,204,47,0.230392156862745
"barneda01","Darwin","Barney",2015,"TOR","AL",30,23,7,0.304347826086957
"barneda01","Darwin","Barney",2015,"LAN","NL",30,4,0,0
"barneda01","Darwin","Barney",2016,"TOR","AL",31,279,75,0.268817204301075
"barneda01","Darwin","Barney",2017,"TOR","AL",32,336,78,0.232142857142857
"barnejo01","John","Barnes",2000,"MIN","AL",24,37,13,0.351351351351351
"barnejo01","John","Barnes",2001,"MIN","AL",25,21,1,0.0476190476190476
"barnela01","Larry","Barnes",2001,"ANA","AL",27,40,4,0.1
"barnela01","Larry","Barnes",2003,"LAN","NL",29,38,8,0.210526315789474
"barnelu01","Lute","Barnes",1973,"NYN","NL",26,2,1,0.5
"barnesk01","Skeeter","Barnes",1983,"CIN","NL",26,34,7,0.205882352941176
"barnesk01","Skeeter","Barnes",1984,"CIN","NL",27,42,5,0.119047619047619
"barnesk01","Skeeter","Barnes",1985,"MON","NL",28,26,4,0.153846153846154
"barnesk01","Skeeter","Barnes",1987,"SLN","NL",30,4,1,0.25
"barnesk01","Skeeter","Barnes",1989,"CIN","NL",32,3,0,0
"barnesk01","Skeeter","Barnes",1991,"DET","AL",34,159,46,0.289308176100629
"barnesk01","Skeeter","Barnes",1992,"DET","AL",35,165,45,0.272727272727273
"barnesk01","Skeeter","Barnes",1993,"DET","AL",36,160,45,0.28125
"barnesk01","Skeeter","Barnes",1994,"DET","AL",37,21,6,0.285714285714286
"barnhtu01","Tucker","Barnhart",2014,"CIN","NL",23,54,10,0.185185185185185
"barnhtu01","Tucker","Barnhart",2015,"CIN","NL",24,242,61,0.252066115702479
"barnhtu01","Tucker","Barnhart",2016,"CIN","NL",25,377,97,0.257294429708223
"barnhtu01","Tucker","Barnhart",2017,"CIN","NL",26,370,100,0.27027027027027
"barnhtu01","Tucker","Barnhart",2018,"CIN","NL",27,460,114,0.247826086956522
"barnhtu01","Tucker","Barnhart",2019,"CIN","NL",28,316,73,0.231012658227848
"barnhtu01","Tucker","Barnhart",2020,"CIN","NL",29,98,20,0.204081632653061
"barnhtu01","Tucker","Barnhart",2021,"CIN","NL",30,348,86,0.247126436781609
"barnwch01","Chris","Barnwell",2006,"MIL","NL",27,30,2,0.0666666666666667
"baronst01","Steven","Baron",2015,"SEA","AL",25,11,0,0
"baronst01","Steven","Baron",2018,"SLN","NL",28,5,1,0.2
"baronst01","Steven","Baron",2019,"PIT","NL",29,10,2,0.2
"barrage01","German","Barranca",1979,"KCA","AL",23,5,3,0.6
"barrage01","German","Barranca",1981,"CIN","NL",25,6,2,0.333333333333333
"barrage01","German","Barranca",1982,"CIN","NL",26,51,13,0.254901960784314
"barrefr02","Franklin","Barreto",2017,"OAK","AL",21,71,14,0.197183098591549
"barrefr02","Franklin","Barreto",2018,"OAK","AL",22,73,17,0.232876712328767
"barrefr02","Franklin","Barreto",2019,"OAK","AL",23,57,7,0.12280701754386
"barrefr02","Franklin","Barreto",2020,"LAA","AL",24,17,2,0.117647058823529
"barrefr02","Franklin","Barreto",2020,"OAK","AL",24,10,0,0
"barrelu01","Luis","Barrera",2021,"OAK","AL",26,8,2,0.25
"barrema02","Marty","Barrett",1982,"BOS","AL",24,18,1,0.0555555555555556
"barrema02","Marty","Barrett",1983,"BOS","AL",25,44,10,0.227272727272727
"barrema02","Marty","Barrett",1984,"BOS","AL",26,475,144,0.303157894736842
"barrema02","Marty","Barrett",1985,"BOS","AL",27,534,142,0.265917602996255
"barrema02","Marty","Barrett",1986,"BOS","AL",28,625,179,0.2864
"barrema02","Marty","Barrett",1987,"BOS","AL",29,559,164,0.293381037567084
"barrema02","Marty","Barrett",1988,"BOS","AL",30,612,173,0.282679738562091
"barrema02","Marty","Barrett",1989,"BOS","AL",31,336,86,0.255952380952381
"barrema02","Marty","Barrett",1990,"BOS","AL",32,159,36,0.226415094339623
"barrema02","Marty","Barrett",1991,"SDN","NL",33,16,3,0.1875
"barremi01","Michael","Barrett",1998,"MON","NL",22,23,7,0.304347826086957
"barremi01","Michael","Barrett",1999,"MON","NL",23,433,127,0.293302540415704
"barremi01","Michael","Barrett",2000,"MON","NL",24,271,58,0.214022140221402
"barremi01","Michael","Barrett",2001,"MON","NL",25,472,118,0.25
"barremi01","Michael","Barrett",2002,"MON","NL",26,376,99,0.263297872340426
"barremi01","Michael","Barrett",2003,"MON","NL",27,226,47,0.207964601769911
"barremi01","Michael","Barrett",2004,"CHN","NL",28,456,131,0.287280701754386
"barremi01","Michael","Barrett",2005,"CHN","NL",29,424,117,0.275943396226415
"barremi01","Michael","Barrett",2006,"CHN","NL",30,375,115,0.306666666666667
"barremi01","Michael","Barrett",2007,"CHN","NL",31,211,54,0.255924170616114
"barremi01","Michael","Barrett",2007,"SDN","NL",31,133,30,0.225563909774436
"barremi01","Michael","Barrett",2008,"SDN","NL",32,94,19,0.202127659574468
"barremi01","Michael","Barrett",2009,"TOR","AL",33,18,3,0.166666666666667
"barreto01","Tom","Barrett",1988,"PHI","NL",28,54,11,0.203703703703704
"barreto01","Tom","Barrett",1989,"PHI","NL",29,27,6,0.222222222222222
"barreto01","Tom","Barrett",1992,"BOS","AL",32,3,0,0
"barretr01","Tres","Barrera",2019,"WAS","NL",25,2,0,0
"barretr01","Tres","Barrera",2021,"WAS","NL",27,91,24,0.263736263736264
"barrijo01","Jose","Barrios",1982,"SFN","NL",25,19,3,0.157894736842105
"barroto01","Tony","Barron",1996,"MON","NL",30,1,0,0
"barroto01","Tony","Barron",1997,"PHI","NL",31,189,54,0.285714285714286
"barryje01","Jeff","Barry",1995,"NYN","NL",26,15,2,0.133333333333333
"barryje01","Jeff","Barry",1998,"COL","NL",29,34,6,0.176470588235294
"barryje01","Jeff","Barry",1999,"COL","NL",30,168,45,0.267857142857143
"barteki01","Kimera","Bartee",1996,"DET","AL",24,217,55,0.253456221198157
"barteki01","Kimera","Bartee",1997,"DET","AL",25,5,1,0.2
"barteki01","Kimera","Bartee",1998,"DET","AL",26,98,19,0.193877551020408
"barteki01","Kimera","Bartee",1999,"DET","AL",27,77,15,0.194805194805195
"barteki01","Kimera","Bartee",2000,"CIN","NL",28,4,0,0
"barteki01","Kimera","Bartee",2001,"COL","NL",29,15,0,0
"bartjo01","Joey","Bart",2020,"SFN","NL",24,103,24,0.233009708737864
"bartjo01","Joey","Bart",2021,"SFN","NL",25,6,2,0.333333333333333
"bartlja01","Jason","Bartlett",2004,"MIN","AL",25,12,1,0.0833333333333333
"bartlja01","Jason","Bartlett",2005,"MIN","AL",26,224,54,0.241071428571429
"bartlja01","Jason","Bartlett",2006,"MIN","AL",27,333,103,0.309309309309309
"bartlja01","Jason","Bartlett",2007,"MIN","AL",28,510,135,0.264705882352941
"bartlja01","Jason","Bartlett",2008,"TBA","AL",29,454,130,0.286343612334802
"bartlja01","Jason","Bartlett",2009,"TBA","AL",30,500,160,0.32
"bartlja01","Jason","Bartlett",2010,"TBA","AL",31,468,119,0.254273504273504
